feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,target_GDP,target_country_code,target_year,target_quarter,sample_id
0.60671365,0.43941003,0.15457727,0.4068965,0.68802315,0.31815916,0.32143122,0.48605457,0.0010928267,0.0077883406,0.44082513,0.22880745,0.27816552,0.4404789,0.6450028,0.47067595,0.43994257,0.04038303,0.83656484,0.0062240665,0.012494318,0.0766094,0.03292702,13.0,2015.0,2.0,3.9,13.0,2015.0,2.0,319
0.5746974,0.5125664,0.110742755,0.37932235,0.68560815,0.33835495,0.37237564,0.48671097,0.0016638852,0.0057156007,0.43742418,0.3420481,0.38978985,0.43707767,0.62228817,0.50204784,0.44997364,0.03373337,0.80332386,0.0062240665,0.0227742,0.12642191,0.04858513,13.0,2015.0,3.0,4.1,13.0,2015.0,3.0,320
0.58329874,0.479528,0.13583013,0.38053676,0.6844676,0.37666366,0.44535616,0.48647398,0.0014230708,0.0031148165,0.43760228,0.408444,0.415681,0.43725577,0.6195068,0.51479906,0.45314133,0.037551187,0.7756233,0.0062240665,0.03274346,0.18008323,0.05835383,13.0,2015.0,4.0,4.2,13.0,2015.0,4.0,321
0.5379026,0.48896754,0.082592055,0.38379768,0.69603884,0.5252659,0.5370042,0.48593745,0.0008854664,0.005770832,0.4307263,0.61021173,0.62536037,0.4303794,0.5518264,0.56738746,0.444087,0.023288634,0.7534624,0.0055325036,0.031629674,0.17557818,0.05863376,13.0,2016.0,1.0,3.7,13.0,2016.0,1.0,322
0.5952451,0.4217109,0.08786816,0.3812372,0.68955195,0.6439997,0.6143382,0.4856362,0.0004451893,0.0032048775,0.43286306,0.56881434,0.57185775,0.43251646,0.5745411,0.5817657,0.4525342,0.011070584,0.7396121,0.004149378,0.017405665,0.098334976,0.040705547,13.0,2016.0,2.0,3.0,13.0,2016.0,2.0,323
0.56657386,0.34383482,0.13600361,0.38109824,0.68798345,0.5935993,0.58169174,0.48547244,0.0003442853,0.008103478,0.43177593,0.60143,0.6045185,0.43142912,0.5318932,0.5644648,0.44466773,0.043382686,0.70637107,0.004149378,0.024421392,0.1358711,0.049228586,13.0,2016.0,3.0,3.0,13.0,2016.0,3.0,324
0.592378,0.3721534,0.164284,0.37893397,0.68800044,0.5882981,0.5948116,0.4855734,0.0003904694,0.006636097,0.4335827,0.5378288,0.5465013,0.433236,0.6208975,0.5615251,0.42716616,0.09244049,0.68282527,0.004149378,0.032496735,0.17845759,0.05871103,13.0,2016.0,4.0,2.5,13.0,2016.0,4.0,325
0.7457693,0.40637168,0.3039823,0.44608673,0.6878332,0.64992267,0.6869889,0.48583332,0.0008827654,0.0095774755,0.43457344,0.54595953,0.53370553,0.43422678,0.8053959,0.54196566,0.4170031,0.16745435,0.66066474,0.004149378,0.034668628,0.19037193,0.05875497,13.0,2017.0,1.0,2.6,13.0,2017.0,1.0,326
0.5981123,0.42053097,0.37909237,0.37807637,0.68568224,0.5947665,0.6575135,0.4860166,0.0010696697,0.012348092,0.42831585,0.6849706,0.69933707,0.42796862,0.6737437,0.54587674,0.42737734,0.13588342,0.6232686,0.004149378,0.018419323,0.10116103,0.039068006,13.0,2017.0,2.0,3.2,13.0,2017.0,2.0,327
0.6019351,0.4417699,0.39755872,0.38029802,0.6854692,0.70077264,0.79006493,0.48696157,0.0018719488,0.009633248,0.42854118,0.77546185,0.738084,0.4281941,0.7131467,0.5714729,0.42125311,0.12123698,0.59972274,0.004149378,0.027049804,0.14855027,0.047830384,13.0,2017.0,3.0,3.0,13.0,2017.0,3.0,328
0.63060635,0.5326254,0.39900476,0.3795026,0.6860235,0.78985333,0.85539,0.48631135,0.0014035202,0.0071838084,0.4239551,1.0,0.9158429,0.4236077,0.693677,0.5784295,0.4234705,0.11257769,0.596953,0.004149378,0.03780217,0.20757845,0.06615433,13.0,2017.0,4.0,3.0,13.0,2017.0,4.0,329
0.539814,0.43941003,0.37208214,0.3734659,0.6838793,0.8180067,0.8746523,0.48640433,0.0019815925,0.019218976,0.4238208,0.97666985,0.90687025,0.42347348,0.60189134,0.5906242,0.4246848,0.091585726,0.58033246,0.004149378,0.035731733,0.19621034,0.06716626,13.0,2018.0,1.0,2.6,13.0,2018.0,1.0,330
0.6263057,0.400472,0.2516863,0.38147616,0.685284,0.7567723,0.84861344,0.48621926,0.0015719798,0.028472899,0.43090725,0.68573815,0.659235,0.43056038,0.71361023,0.5801632,0.41507608,0.1275156,0.54432124,0.004149378,0.015166632,0.013519793,0.014248954,13.0,2018.0,2.0,2.2,13.0,2018.0,2.0,331
0.60050154,0.37687317,0.20673946,0.3798201,0.6845698,0.58381057,0.67873687,0.4863906,0.0014639613,0.008781394,0.4328193,0.5887196,0.5843567,0.4324726,0.6737437,0.56896865,0.40926862,0.14572407,0.5193905,0.004149378,0.023389304,0.1284381,0.04080909,13.0,2018.0,3.0,2.1,13.0,2018.0,3.0,332
0.5680074,0.2659587,0.15849543,0.378584,0.6843088,0.53339446,0.613853,0.48732945,0.002896484,0.011993371,0.4355813,0.47662544,0.48947456,0.4352347,0.64314854,0.5593254,0.42418322,0.12365346,0.51108027,0.004149378,0.03459323,0.18995897,0.05589992,13.0,2018.0,4.0,2.2,13.0,2018.0,4.0,333
0.55845034,0.33085546,0.16708265,0.38691625,0.6766928,0.46163106,0.51909703,0.48647615,0.0012248742,0.0042810077,0.43799806,0.42867815,0.42997187,0.4376516,0.6097719,0.540603,0.42647982,0.09928878,0.49584466,0.004149378,0.03608218,0.19814554,0.06243978,13.0,2019.0,1.0,2.4,13.0,2019.0,1.0,334
0.54459256,0.37451327,0.18662067,0.38304952,0.68669707,0.47033957,0.49029502,0.48616585,0.0011946422,0.00670788,0.43575722,0.6272914,0.5599403,0.43541065,0.55692565,0.54442275,0.42914596,0.09013383,0.49445978,0.004149378,0.018394722,0.10101699,0.037833806,13.0,2019.0,2.0,2.2,13.0,2019.0,2.0,335
0.5441147,0.3615339,0.18788502,0.37570536,0.6863535,0.5122508,0.544936,0.48577428,0.0009756207,0.0118949795,0.43660492,0.5429371,0.50854677,0.43625844,0.5916929,0.5295005,0.43878108,0.06440001,0.49030465,0.004149378,0.026248043,0.14421296,0.049129624,13.0,2019.0,3.0,1.9,13.0,2019.0,3.0,336
0.5508047,0.3756932,0.27131373,0.377212,0.68784696,0.519571,0.53429234,0.4857207,0.00057741633,0.0043285103,0.43479064,0.69116104,0.6101916,0.43444377,0.55692565,0.5318475,0.43352798,0.06986476,0.4833793,0.004149378,0.03590072,0.19713858,0.059109733,13.0,2019.0,4.0,1.5,13.0,2019.0,4.0,337
0.5350355,0.40637168,0.30517474,0.3880898,0.6869687,0.573248,0.58820146,0.48673242,0.0005769937,0.0004749339,0.44893578,0.49369872,0.54719514,0.44613108,0.5332839,0.55404687,0.3717577,0.17674816,0.2243767,0.03526971,0.014573937,0.8770081,0.5716799,14.0,2013.0,1.0,-1.1,14.0,2013.0,1.0,338
0.50158566,0.34265485,0.36783785,0.3791352,0.68578655,0.5559006,0.60611665,0.51806384,0.0010436594,0.00568938,0.44297707,0.654218,0.6674382,0.4446985,0.5175227,0.56280094,0.38632914,0.167649,0.24238223,0.02835408,0.0004829035,0.029001435,0.017031815,14.0,2013.0,2.0,-0.6,14.0,2013.0,2.0,339
0.5259562,0.3237758,0.3831515,0.37966713,0.6858591,0.6374216,0.6948972,0.49701235,0.0013299712,0.004977974,0.4326705,0.6207799,0.65399814,0.43425003,0.53838307,0.5965088,0.3827127,0.1686688,0.25761768,0.024896266,0.0047861757,0.2884896,0.3220991,14.0,2013.0,3.0,0.3,14.0,2013.0,3.0,340
0.5001521,0.37097344,0.397121,0.38100454,0.6848609,0.56371975,0.6535495,0.5074606,0.0036241657,0.019107126,0.4326728,0.6389571,0.66753894,0.43427208,0.53421104,0.5923744,0.40047824,0.1171397,0.25623262,0.017980637,0.015368968,0.9238424,0.9554417,14.0,2013.0,4.0,1.5,14.0,2013.0,4.0,341
0.5039749,0.101946905,0.37166104,0.37807596,0.68521947,0.64343035,0.73078877,0.4866384,0.0009730973,0.0037641348,0.42805752,0.74235445,0.7498385,0.43068123,0.5564621,0.5835086,0.4213323,0.09759698,0.2645429,0.014522822,0.0166293,1.0,1.0,14.0,2014.0,1.0,1.8,14.0,2014.0,1.0,342
0.52643406,0.28129792,0.39510882,0.37835982,0.6863714,0.69265103,0.7393624,0.4843334,0.00071703905,0.010521992,0.43634644,0.72758555,0.7285499,0.43805698,0.57964027,0.5800331,0.42141148,0.09300326,0.25623262,0.013139696,2.4374842e-05,0.0014637124,0.0018715474,14.0,2014.0,2.0,1.7,14.0,2014.0,2.0,343
0.5412476,0.3697935,0.3104504,0.38079274,0.68583965,0.6120108,0.66586447,0.4851996,0.0005776349,0.00993115,0.4445973,0.49319288,0.5509949,0.44047174,0.58520305,0.5450398,0.42030278,0.09007171,0.2409972,0.0089903185,0.0049156845,0.29520088,0.30120623,14.0,2014.0,3.0,1.1,14.0,2014.0,3.0,344
0.543159,0.25533924,0.22641075,0.37991965,0.6848151,0.46884194,0.53684384,0.4852176,7.683343e-05,0.0011799787,0.4572061,0.39581323,0.4659661,0.4487611,0.5476544,0.5195413,0.43062425,0.089446835,0.24238223,0.0062240665,0.015706977,0.95147294,0.84616315,14.0,2014.0,4.0,1.9,14.0,2014.0,4.0,345
0.5350355,0.37333333,0.21843792,0.38217124,0.6874175,0.3259893,0.30622956,0.4764173,0.005168285,0.0537229,0.48222715,0.27028126,0.35936782,0.46148023,0.6055999,0.46919018,0.43574536,0.05801713,0.24376729,0.0062240665,0.015583125,0.9358783,0.858376,14.0,2015.0,1.0,2.0,14.0,2015.0,1.0,346
0.58664376,0.17510325,0.2037385,0.36401078,0.6770909,0.2924809,0.53574604,0.47660834,0.004962998,0.06370993,0.45200738,0.28012636,0.39132503,0.44035754,0.6565919,0.45647985,0.43365994,0.0884776,0.23684207,0.0062240665,8.656235e-06,0.0005199829,0.0013687913,14.0,2015.0,2.0,2.2,14.0,2015.0,2.0,347
0.54268116,0.15268436,0.21197827,0.37841764,0.68467534,0.30204546,0.3566218,0.48740178,0.0014588645,0.0075336783,0.4497543,0.46343198,0.52304,0.44279113,0.59632856,0.49412265,0.43387112,0.08222936,0.22576173,0.0062240665,0.0041938247,0.2554499,0.25444698,14.0,2015.0,3.0,2.7,14.0,2015.0,3.0,348
0.5359912,0.18808259,0.24360435,0.37745145,0.6862508,0.4099291,0.4374538,0.4862383,0.0021069609,0.0114453165,0.43488538,0.43410558,0.52171206,0.4298365,0.6450028,0.50603795,0.4255031,0.07744656,0.22576173,0.0062240665,0.015129107,0.90933585,0.81264645,14.0,2015.0,4.0,1.5,14.0,2015.0,4.0,349
0.48151577,0.32849556,0.2186097,0.37680203,0.6839163,0.4182349,0.5384747,0.4864419,0.00050913193,0.0035874224,0.43238634,0.6934392,0.7086854,0.4345431,0.5077879,0.5640351,0.41652793,0.07586914,0.21329635,0.0055325036,0.014903321,0.9001088,0.7386252,14.0,2016.0,1.0,1.8,14.0,2016.0,1.0,350
0.49202856,0.4523894,0.22907308,0.38658756,0.6932116,0.53382796,0.40761063,0.48672062,0.00029553485,0.0010122507,0.4513245,0.63506,0.6354247,0.45049232,0.49341738,0.5829451,0.42064595,0.051287282,0.20498611,0.004149378,0.0002500821,0.01501723,0.0070899744,14.0,2016.0,2.0,2.1,14.0,2016.0,2.0,351
0.54029185,0.36507374,0.2620132,0.3789234,0.6851641,0.53966975,0.5987264,0.48529586,0.00081228075,0.0068644034,0.4505236,0.65314126,0.64776164,0.44994912,0.5532171,0.5614181,0.42296895,0.051427066,0.18836561,0.004149378,0.004825126,0.29365468,0.43387634,14.0,2016.0,3.0,2.6,14.0,2016.0,3.0,352
0.61388147,0.42053097,0.25364742,0.38037595,0.6871348,0.5395141,0.5553977,0.4837612,0.0010885079,0.013155913,0.4441574,0.5504965,0.58568615,0.442069,0.6153347,0.55770147,0.43938822,0.0799688,0.17590024,0.004149378,0.014323016,0.8613721,0.7638731,14.0,2016.0,4.0,3.2,14.0,2016.0,4.0,353
0.78495336,0.39575222,0.30457598,0.38234854,0.6878814,0.6023796,0.6027691,0.4863193,0.00069781527,0.004961947,0.43565968,0.47779483,0.5492646,0.43249056,0.7993696,0.5346365,0.43611494,0.11593336,0.16620496,0.004149378,0.014967475,0.8989587,0.66800255,14.0,2017.0,1.0,3.1,14.0,2017.0,1.0,354
0.6831704,0.33911505,0.3458122,0.37862214,0.6870778,0.5857933,0.6150505,0.48583028,0.00085322635,0.007278455,0.43066347,0.63547486,0.6721453,0.4314707,0.7131467,0.54244936,0.44266152,0.10404942,0.15650968,0.004149378,0.0005672949,0.034065507,0.027892303,14.0,2017.0,2.0,2.8,14.0,2017.0,2.0,355
0.6793475,0.41109145,0.37298638,0.38084972,0.68899673,0.70796394,0.7114835,0.5063483,0.0015823233,0.008132605,0.42569995,0.64295727,0.6889932,0.4274533,0.7140738,0.57425565,0.44126245,0.11005052,0.14404431,0.004149378,0.0046396726,0.27861077,0.2739359,14.0,2017.0,3.0,2.7,14.0,2017.0,3.0,356
0.648287,0.4276106,0.40271512,0.38128653,0.68691003,0.75684696,0.7948588,0.48681617,0.0010352087,0.0031727108,0.432932,0.83573085,0.8075946,0.4385884,0.73400706,0.58022827,0.43276244,0.10882265,0.13019387,0.004149378,0.014400178,0.8647167,0.72720146,14.0,2017.0,4.0,2.5,14.0,2017.0,4.0,357
0.58138734,0.46890855,0.38807607,0.38162795,0.686613,0.8888666,0.95161164,0.48630393,0.00078816235,0.005408747,0.43359372,0.80562395,0.78147274,0.43999177,0.6538105,0.59636974,0.4330792,0.10320322,0.116343476,0.004149378,0.013925318,0.83620185,0.58076066,14.0,2018.0,1.0,2.6,14.0,2018.0,1.0,358
0.62582785,0.4382301,0.30822802,0.38054085,0.6874629,0.8164467,0.8511923,0.48621956,0.0013372977,0.008256865,0.43441266,0.5573201,0.6039188,0.43503785,0.67977005,0.5790297,0.44252953,0.11548718,0.108033225,0.004149378,1.2878027e-05,0.00026258457,0.0006674339,14.0,2018.0,2.0,2.6,14.0,2018.0,2.0,359
0.6683569,0.40873155,0.26751474,0.3805905,0.6868491,0.69073683,0.7254468,0.48586878,0.00082455017,0.0059695938,0.44074056,0.45145026,0.5140825,0.43939272,0.7214908,0.5577682,0.4363789,0.1371848,0.1066482,0.004149378,0.0052162907,0.31350884,0.39886138,14.0,2018.0,3.0,2.1,14.0,2018.0,3.0,360
0.6200936,0.31315634,0.18667151,0.38015252,0.68634695,0.59644353,0.634699,0.47993279,0.0006374942,0.011195044,0.4424766,0.31689903,0.40905842,0.4397254,0.6510291,0.55015534,0.4342143,0.13726066,0.09695288,0.004149378,0.015174302,0.9112021,0.7498934,14.0,2018.0,4.0,1.7,14.0,2018.0,4.0,361
0.592378,0.2978171,0.20948984,0.37850425,0.68511575,0.39715716,0.45241302,0.48582438,0.0010316969,0.008671212,0.44503337,0.3031176,0.3979607,0.43977892,0.6385129,0.5297528,0.43123138,0.15883507,0.090027705,0.004149378,0.015062668,0.904561,0.66255593,14.0,2019.0,1.0,2.2,14.0,2019.0,1.0,362
0.5770867,0.280118,0.23316057,0.37807855,0.68412095,0.4203317,0.4882595,0.4865337,0.0011043237,0.0064151655,0.44919172,0.4436211,0.48732227,0.44741797,0.646857,0.53542525,0.42962113,0.16380423,0.08448751,0.004149378,0.00060428993,0.036287025,0.029977957,14.0,2019.0,2.0,2.2,14.0,2019.0,2.0,363
0.5388583,0.29309735,0.23779465,0.37951452,0.6852217,0.42234623,0.47436768,0.48659596,0.0019346765,0.013964299,0.45260328,0.48439845,0.5119391,0.4485033,0.59910995,0.5257065,0.4255031,0.16421448,0.090027705,0.004149378,0.004109617,0.2467907,0.2755119,14.0,2019.0,3.0,2.5,14.0,2019.0,3.0,364
0.5689631,0.29427728,0.34494564,0.3772624,0.68460524,0.47822416,0.5574649,0.4861411,0.0012256175,0.007783105,0.44423282,0.61415535,0.6225546,0.4428494,0.6088448,0.5259738,0.43025467,0.16417654,0.088642634,0.004149378,0.01495903,0.89827627,0.66991705,14.0,2019.0,4.0,2.3,14.0,2019.0,4.0,365
0.7036225,0.48471975,0.4034332,0.37757054,0.6864464,0.77701646,0.72000915,0.48609486,0.0010959762,0.007487953,0.4243267,0.93075556,0.8762393,0.42398337,0.70526606,0.55008155,0.4691897,0.3566477,0.27285317,0.23236515,0.029278865,0.10638244,0.03433781,15.0,2013.0,1.0,8.3,15.0,2013.0,1.0,366
0.58826846,0.5830088,0.41387355,0.37797537,0.68503964,0.710865,0.78093386,0.4815416,0.0,0.036691908,0.42588535,0.86359054,0.8142244,0.4255408,0.7477285,0.5056719,0.45350465,0.34707296,0.2783933,0.197787,0.015062069,0.055170428,0.020125858,15.0,2013.0,2.0,9.5,15.0,2013.0,2.0,367
0.55916715,0.60153395,0.236854,0.3775352,0.6832136,0.6092494,0.6934395,0.4858633,0.002630343,0.0112312455,0.42956248,0.71305573,0.6705512,0.4292165,0.67800856,0.3889715,0.42302927,0.4034313,0.28670356,0.19087137,0.021261059,0.077234186,0.036975365,15.0,2013.0,3.0,9.2,15.0,2013.0,3.0,368
0.6242509,0.6922714,0.07107802,0.38228366,0.6874538,0.6474216,0.5627776,0.4858897,0.0010959762,0.009558266,0.43775746,0.47782376,0.37182632,0.4374083,0.5467736,0.24996428,0.32513678,0.39058432,0.29501382,0.41908714,0.027509712,0.10099639,0.03305954,15.0,2014.0,1.0,7.7,15.0,2014.0,1.0,369
0.5635634,0.55882007,0.24059951,0.38118485,0.6903005,0.61711985,0.5468656,0.48603886,0.00045665674,0.0070023243,0.4336659,0.5528924,0.5133559,0.43331894,0.53801227,0.41355884,0.4077604,0.4426583,0.32271478,0.34647304,0.024323981,0.08831865,0.030093227,15.0,2014.0,3.0,3.9,15.0,2014.0,3.0,370
0.4229308,0.41840708,0.3205201,0.3756594,0.6868182,0.40256703,0.422321,0.48672742,0.0010959762,0.0009751522,0.43126494,0.49426267,0.5643776,0.43092057,0.43352494,0.5930622,0.37205756,0.36758235,0.3434904,0.31881052,0.036518514,0.13262358,0.044946574,15.0,2015.0,1.0,4.1,15.0,2015.0,1.0,371
0.34938902,0.5037168,0.11627021,0.3867189,0.7135721,0.34068322,0.31837356,0.486679,0.0144668855,0.011693058,0.43583027,0.45172888,0.42862454,0.43548316,0.320369,0.35301304,0.31339782,0.36057475,0.32548457,0.3153527,0.021029089,0.07875702,0.029975362,15.0,2015.0,3.0,6.3,15.0,2015.0,3.0,372
0.42708814,0.6502655,0.16319056,0.38105956,0.6871021,0.41062304,0.41783762,0.49734083,0.015891654,0.037023015,0.43104696,0.38957518,0.5413301,0.43070003,0.40172446,0.35359406,0.46884012,0.41587746,0.3268699,0.3153527,0.032804456,0.12333707,0.040970497,15.0,2016.0,1.0,4.5,15.0,2016.0,1.0,373
0.47425237,0.24542773,0.25931597,0.37091222,0.6798117,0.36678272,0.48106313,0.48774844,0.0005811995,0.0030725237,0.42851552,0.31131455,0.5810801,0.42817,0.47909328,0.5057791,0.41723981,0.3919244,0.37257627,0.3153527,0.026560739,0.098355874,0.043352842,15.0,2016.0,3.0,0.0,15.0,2016.0,3.0,374
0.6619058,0.50017697,0.20187135,0.3761438,0.68576896,0.6331611,0.672731,0.4847861,0.00022675369,0.010155759,0.43410248,0.4332486,0.4686493,0.43375552,0.6865845,0.26931304,0.23672067,0.48401436,0.4002768,0.3360996,0.047177106,0.17125194,0.045128107,15.0,2017.0,1.0,5.4,15.0,2017.0,1.0,375
0.76488346,1.0,0.3508346,0.36342162,0.6620417,0.8269659,0.976588,0.48706326,0.001189917,0.0058986223,0.42633814,0.49493375,0.70022553,0.42599317,1.0,0.27631414,0.4974228,0.49852845,0.33933526,0.3360996,0.03524542,0.12806149,0.0370564,15.0,2017.0,3.0,11.1,15.0,2017.0,3.0,376
0.6663021,0.68082595,0.40902713,0.38022232,0.68038946,0.6536358,0.90044665,0.48887697,0.010959762,0.010534171,0.42634466,0.6219558,0.7352464,0.42599845,0.9140089,0.35986418,0.55294514,0.48684666,0.31717446,0.3360996,0.042281892,0.15348645,0.045612004,15.0,2018.0,1.0,7.1,15.0,2018.0,1.0,377
0.59792113,0.49533924,0.18740505,0.3810406,0.6849224,0.6217577,0.7052771,0.4861839,0.0007397839,0.0037749477,0.435537,0.44713777,0.43148527,0.43518895,0.69469684,0.21858911,0.2224921,0.59340584,0.34072018,0.47095436,0.019322826,0.04734965,0.019125156,15.0,2018.0,2.0,5.4,15.0,2018.0,2.0,378
0.6608068,0.34454277,0.028214829,0.38796425,0.69803387,0.6323463,0.4003264,0.48659503,0.001442074,0.007506874,0.44386736,0.4662416,0.19611771,0.44351697,0.3697849,0.016567357,0.0,0.8743095,0.36842114,0.8271093,0.030298455,0.10998447,0.03416891,15.0,2018.0,3.0,2.8,15.0,2018.0,3.0,379
0.6362451,0.08837758,0.07185357,0.3874078,0.69303685,0.6087875,0.24571735,0.4874663,0.0016439643,0.007885286,0.4422393,0.43548843,0.2360681,0.44188976,0.22139812,0.13265415,0.082404435,1.0,0.40997237,1.0,0.043550987,0.1581047,0.04406812,15.0,2018.0,4.0,-2.6,15.0,2018.0,4.0,380
0.5730727,0.14359882,0.0719246,0.38319,0.6906311,0.58043057,0.2857425,0.48585975,0.0008037159,0.0058986223,0.44365168,0.5564577,0.23221059,0.4433019,0.2702114,0.19168352,0.033132374,0.89513314,0.47645438,1.0,0.05186198,0.18826735,0.05310655,15.0,2019.0,1.0,-2.3,15.0,2019.0,1.0,381
0.5359434,0.2179351,0.11700922,0.38406038,0.69124204,0.57510686,0.30804083,0.4849163,0.0,0.0044795773,0.44048703,0.6165654,0.34682727,0.4401374,0.30094567,0.2264761,0.24027449,0.81313014,0.47506905,1.0,0.023764297,0.08642765,0.02544484,15.0,2019.0,2.0,-0.7,15.0,2019.0,2.0,382
0.57622653,0.36920354,0.3362373,0.37806958,0.6893961,0.6226569,0.5447018,0.48582056,0.0017316424,0.023381261,0.4315129,0.699384,0.62284106,0.431167,0.5304098,0.5910355,0.67207646,0.62922835,0.4847646,0.7786999,0.037434157,0.13597462,0.04078207,15.0,2019.0,3.0,0.8,15.0,2019.0,3.0,383
0.54172546,0.5439528,0.38219887,0.3751459,0.68220824,0.56352705,0.74182695,0.48252907,0.0,0.0062959553,0.43543202,0.69525874,0.51898676,0.43508384,0.7652513,0.4914254,1.0,0.48842135,0.46121877,0.55739975,0.049028154,0.17797121,0.04456887,15.0,2019.0,4.0,5.8,15.0,2019.0,4.0,384
0.6177999,0.32495576,0.27042204,0.38179362,0.68883103,0.58752674,0.5185131,0.48589733,0.00093657535,0.022217644,0.43259645,0.6479393,0.57502633,0.43224993,0.55229,0.576245,0.42761493,0.10806254,0.35595578,0.15629323,0.033471193,0.23983063,0.054543074,16.0,2013.0,1.0,-0.4,16.0,2013.0,1.0,385
0.67600256,0.38867256,0.31729206,0.37135825,0.6871678,0.6762328,0.67527896,0.48574272,0.0006682966,0.019417625,0.42852864,0.62121093,0.67349076,0.42818272,0.55414426,0.5767978,0.443955,0.076384604,0.35734066,0.12863071,0.0003292442,0.0023688213,0.0013915831,16.0,2013.0,2.0,0.6,16.0,2013.0,2.0,386
0.7235969,0.4936873,0.35532725,0.38283744,0.68843126,0.69549155,0.6642147,0.48602292,0.0010329678,0.0037984354,0.42781094,0.56017166,0.67361534,0.42746472,0.61069906,0.5465064,0.45815688,0.10301746,0.34072018,0.10788382,0.0035806196,0.026098153,0.015980823,16.0,2013.0,3.0,1.3,16.0,2013.0,3.0,387
0.7052472,0.53498524,0.38267976,0.37752134,0.6895983,0.6568572,0.6489496,0.4858489,0.00082341867,0.010030179,0.42731482,0.46130177,0.6560705,0.42696792,0.6060634,0.55885786,0.459028,0.08558009,0.3296397,0.10788382,0.020034969,0.14417401,0.068161376,16.0,2013.0,4.0,1.9,16.0,2013.0,4.0,388
0.7154733,0.55150443,0.35642168,0.3782566,0.6828614,0.6838929,0.7678218,0.48627037,0.0014217346,0.009859296,0.4243152,0.46848378,0.73243105,0.42396817,0.6691081,0.5724976,0.4214643,0.08321307,0.3268699,0.10788382,0.025182685,0.18121043,0.0601801,16.0,2014.0,1.0,3.4,16.0,2014.0,1.0,389
0.7277064,0.4559292,0.36847442,0.37609914,0.68305564,0.66294575,0.75444293,0.4861284,0.0014670743,0.025201876,0.42431352,0.6345466,0.7867418,0.42396626,0.7173188,0.5913277,0.4157096,0.06482625,0.29778385,0.10788382,0.0023828666,0.017077703,0.0072553335,16.0,2014.0,2.0,3.7,16.0,2014.0,2.0,390
0.5834899,0.400472,0.28110564,0.37591824,0.6824036,0.5993418,0.680473,0.48615688,0.0012788356,0.024246044,0.4313113,0.45997953,0.5530676,0.4309642,0.65149266,0.575946,0.41317546,0.04089506,0.267313,0.10788382,0.006326163,0.045355715,0.020928709,16.0,2014.0,3.0,3.8,16.0,2014.0,3.0,391
0.5168292,0.4358702,0.18046749,0.38406244,0.69104797,0.5099852,0.5361012,0.48601478,0.0010470282,0.00821755,0.43641362,0.36065438,0.38757345,0.43606701,0.6691081,0.51731426,0.4297795,0.024962386,0.25623262,0.08713693,0.021684207,0.15781179,0.05124678,16.0,2014.0,4.0,4.1,16.0,2014.0,4.0,392
0.37786913,0.53144544,0.14571965,0.38314602,0.68904525,0.3643322,0.34565666,0.48615262,0.0012301352,0.008006918,0.44024622,0.27330646,0.25826246,0.43989995,0.62460595,0.47988462,0.47491932,0.0,0.24792238,0.0802213,0.02382504,0.1707347,0.078159794,16.0,2015.0,1.0,4.4,16.0,2015.0,1.0,393
0.3523995,0.49132743,0.17037404,0.38374054,0.68896645,0.33477986,0.3076394,0.48615497,0.0010511576,0.0036445833,0.43991566,0.30866316,0.27820852,0.43956938,0.65334696,0.49660608,0.4763448,0.0193306,0.22576173,0.066390045,0.0,0.0,0.0,16.0,2015.0,2.0,3.9,16.0,2015.0,2.0,394
0.39612317,0.4736283,0.15101829,0.38808018,0.68705684,0.35297823,0.38247836,0.48660952,0.001930765,0.0082673365,0.43871766,0.39781356,0.33803898,0.43837106,0.67281663,0.4990345,0.44538048,0.019178087,0.21606645,0.066390045,0.005833612,0.042894237,0.018769857,16.0,2015.0,3.0,4.4,16.0,2015.0,3.0,395
0.44228393,0.520826,0.12775725,0.37782216,0.8435025,0.43191165,0.43940702,0.48599276,0.0010748946,0.010994846,0.43885615,0.46565044,0.35773072,0.4385097,0.61718893,0.49703756,0.46148297,0.017935043,0.20221606,0.066390045,0.01749773,0.12665467,0.0690724,16.0,2015.0,4.0,4.4,16.0,2015.0,4.0,396
0.5066509,0.43351033,0.14712074,0.37407464,0.6881962,0.543933,0.56338286,0.4856384,0.0005394066,0.00916314,0.43281072,0.71518147,0.59329873,0.4324637,0.59076583,0.5063407,0.4503696,0.008579198,0.18144043,0.066390045,0.025016155,0.18427004,0.06881485,16.0,2016.0,1.0,2.5,16.0,2016.0,1.0,397
0.60571015,0.50076693,0.12628481,0.40613613,0.69146764,0.6424938,0.6106321,0.4859704,0.000972167,0.0074052867,0.43609434,0.70397574,0.5077393,0.43574792,0.57964027,0.4847787,0.45979354,0.0076403595,0.16897506,0.066390045,0.0023838119,0.017269704,0.00918724,16.0,2016.0,2.0,3.4,16.0,2016.0,2.0,398
0.56198645,0.45120943,0.18377423,0.36785486,0.68356746,0.5706209,0.65188295,0.48542753,0.000124921,0.0027090253,0.4333162,0.70742136,0.58104914,0.43296945,0.5805674,0.5112786,0.4699302,0.01436977,0.16204984,0.066390045,0.0063324273,0.048681676,0.017606806,16.0,2016.0,3.0,2.7,16.0,2016.0,3.0,399
